pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id
0c53d199-610d-4deb-9b2a-7f73b6d271ab,"that , saucy , poverty , and book of brother <br>the flashing trees shall be , indeed all were oft <br>though seem 'd a knight : this lady wise as he <br>and cause , their lessons and only bright","“ look , their prayer 's left , the known shall they <br>who give them thus and nature in their own <br>and , mingling thro ’ the gods of bands opprest <br>while for us still on the snow blast has seen",jhamtani,jhamtani,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,Which poem has better rhyming?,rhyming-poem
bb82430b-57e1-430e-91d2-efcce8fc7a00,"i came to him , i thought , and cried , <br>“ i love you , dear one , ” i said , <br>“ in my heart 's delight , <br>and i know the worth of the","so sorry for that, mr jackson: you,<br>perhaps yourself may marry, after. no,<br>i cannot, mr johnson; never do,<br>i am determined never further, no,<br>i never shall; for reasons: other men,<br>indeed. but never any woman though,<br>perhaps myself: i cannot. never when,<br>perhaps forever. never, ever, no,<br>forever. never, johnson: marry. oh.",ngram,true_poetry,Which poem is more comprehensible?,comprehensible-poem,Which poem do you like more?,liking-poem,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem
1459e7f4-92a4-423c-9235-17c7c5f6c3c6,"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the wand <br>with all her cruell wanders are of nought <br>meanly he finds himself,— the wanton","i heard a voice , and cried , <br>“ i love to love you . ” <br>just as you said , “ my soul 's delight <br>is not the muse that we are at last .",gpt2,ngram,Which poem is more intense?,intense-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,,
3052ae15-3033-4e15-8955-3dc3aee57b3f,"silent labours of the rain<br>shall be near thee , reconciled ;<br>little lives of leaves and grain ,<br>all things shy and wild<br>tell thee secrets , quiet child .","how need of rome , yearnings bestows by fate <br>the distant horror of its loftie gaze <br>such death , our arms , when all dear numbers o'er <br>to rouse then for all gain ’ delightful dart",gutenberg,jhamtani,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem,Which poem is more readable?,readable-poem,,
05d0a82f-d738-4345-afba-2e5eeb9dcd99,"you on that one good tongue can say ,<br>and give a new , race , by given .<br>with had thy glory i can raise but war ,<br>give me here , when sons happiness be sever . ”<br>for the pleasure nought within a babe ,<br>gore in the boast","how strange the lustre of spring , <br>and in the west the world hath ceased to be , <br>and i shall not be dumb <br>in what i am , i say , have i found",lstm,ngram,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,,
22e91758-df0e-4764-8b42-5f1fa5fe6414,"like that, to carry into heaven, so,<br>i carried heaven onto heaven) all,<br>except, i carried heaven onto know.<br>i wanted to believe it, heaven. so,<br>i wanted to remember heaven, so,<br>again i carried heaven onto go.<br>i wanted to remember heaven go,<br>so, i erased the heavens. i forgot,<br>forget, forgot. remember only( not.","it came to an end ;<br>yes , the outgazing over the stream ,<br>with the sun on each serpentine bend ,<br>or , later , the luring moon-gleam ;<br>it came to an end .",true_poetry,gutenberg,Which poem is more coherent?,coherent-poem,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem,,
5835db61-eaeb-4c31-b52a-edbb8948aae8,"the castle of our desire vultures we should not thought <br>we saw the an abused in the waste of light <br>the heat was great, but we could not hide <br>the fire was dim, but the foxes were spoiled afar <br>the vale of the holy water would not bare","it is the word, or such as he who knows<br>to know it is no longer to be they<br>but yet— for what we do come back on us<br>and they have left behind, and pass away",gpt2,deepspeare,Which poem is more comprehensible?,comprehensible-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,,
d3f7d50b-78b5-49f5-aa90-fe8f13b87fdc,"to-morrow she will toil from floor to floor<br>to smile upon the unreplying poor ,<br>to stay the tears of widows , and to be<br>confessor to men 's erring hearts ... ah me !<br>she knows not i am beggar at her door .","the castle of our desire vultant we should find <br>that beam of all the world away at me <br>mereful and idly desired to be seen <br>the castle where the holy graisies areof this poor ground <br>vale, mistresses o'er, received not better than",gutenberg,gpt2,Which poem is more readable?,readable-poem,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem,Which poem looks more like a real poem?,real-poem
02ced594-fa87-4641-98c0-9feabe34e732,"i will fight france with you , dumourier ;<br>i will fight france with you , dumourier ;<br>i will fight france with you ,<br>i will take my chance with you ;<br>by my soul i 'll dance a dance with you , dumourier .","o god , the fair , <br>are one that is dying , <br>and a day that 's list to my own , <br>and i am not a woman 's ear .",gutenberg,ngram,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem,,
43fa526d-bfee-4065-81ac-6de617bd8d48,"startled and pale , i stood to see them go ;<br>then a long , stealing shadow to me crept ,<br>and laid his cold hand on me , and i wept<br>and hid my eyes , and shivered with affright<br>at thought of coming night .","a fountain from the mount of god doth flow ,<br>for all who will take time and pains to go ,<br>whose healing stream ,<br>doth freely teem ,<br>to wash polluted sinners white as snow !",gutenberg,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,,
65dcdee8-f97a-4593-a826-636482dd0296,"and dreaming, therefore cannot answer you,<br>and you should gently offer him or sweep,<br>and sweep again. sometimes it is as few,<br>sometimes it is sixteen guitars and drums,<br>sometimes guitars with voices. always, you,<br>because the other party cannot comes.<br>however often he arrives he too,<br>because asleep, unable answer, dream.<br>however many women enter) scream.","good master and good mistress ,<br>as you sit by the fire ,<br>pray think of us poor children<br>as wand'ring in the mire .<br>love and joy , etc .",true_poetry,gutenberg,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem
d12f7100-608f-469a-8678-5e31c6a70883,"‘ tis not the lover 's fate , <br>when nature cannot be , <br>that we may be ; <br>we will not let it go ,","forget it) i was never lonely, just,<br>you know... distracted by my own. i go,<br>to parties, even, where you can be thrust,<br>without remorse, without remorse beyond,<br>beyond affection into someone you,<br>myself ( i never truly wanted blond,<br>until i met my husband ) never knew.<br>i never knew until i met myself.<br>until we were united we were self.",ngram,true_poetry,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem,,
90045f9d-0d24-4079-8c77-8c3aba0d1252,"oh , have you thought upon his power ,<br>and learned how weak are mortal men<br>when brought into temptation 's hour ,<br>and “ storms arise and tempests lower ? ”<br>the strong may even falter then .","the castle of those who were tenants once <br>the husk of hearing in the hall of keenst <br>me, lo! through its warm lily andules and rain <br>for man, at the inn of its plants, in the dim <br>that time of bounding thousands she might trace",gutenberg,gpt2,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem,,
05d9a98b-173d-454e-9dd5-f4148c16003a,"a delicate thing is our bird withal<br>and owns but a fickle appetite ,<br>so that old and young take a keen delight<br>in serving it ever , day and night ,<br>with the last gay heart now turned to gall .","not gonna wait another day ecstatic. <br>but looking at my senses getting numbing, <br>for any moment from an instant classic ! <br>some people know that there is something stunning. <br><br>a way to carry on forever daring, <br>no matter whether moving back or praising ! <br>they never ever really feel depressing, <br>no one can hear an ancient trumpet playing.",gutenberg,hafez,Which poem is more readable?,readable-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,,
2e13ad35-3980-4195-9627-a61fc7fce0a8,"some early morning upper hemisphere. <br>so sing with those enormous empty stack ! <br>i know an english rocket engineer, <br>but there is only one banana rack. <br><br>for any new entire choir screen, <br>to see the captain pin compatible ! <br>i also wanna marry mister bean ! <br>and mother western little landing capsule.","so many other girls are going sleek. <br>can you have any social reputation, <br>or even care about an english chic ! <br>who likes this pretty little rhythm nation. <br><br>not ever gonna make it really snappy, <br>for such a restoration comedy ! <br>i simply feeling very rather flashy, <br>is also on the highest quality.",hafez,hafez,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,,
22cb5de2-0175-48a4-96c1-e99e32244e9e,"no ache foe , but for strain i must wear have endure<br>my wo . ; they have i bear<br>have you still , calls i think i am coming .<br>but mournful smile at my vision :<br>i 'll better thee in the writ when a mary ,","we also need another massive laser, <br>to watch so many thoughts become organic. <br>or bein created by the nearest neighbour, <br>with solid flesh and body like elastic. <br><br>official elemental composition ! <br>are coming outta galaxy formation ! <br>this like a mental order phase transition, <br>for giving me precise determination.",lstm,hafez,Which poem moves you emotionally more?,moved-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,,
e86642ba-3c5c-48b6-986c-8df01c793a00,"“ does your prison lay dead<br>surely surely into my might ,<br>no place of silk i repose .<br>for you is true that man of you have seen<br>crush shadows , holding apart<br>of tender palm ; and when the weary","the castle of our desire vultures we should not thought <br>we saw the anted quarry and lone pen <br>a wanderer to the castle of the dead <br>the anted vale, and turret gray, we saw <br>the dimmed vale with a mist and two a star",lstm,gpt2,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem is more readable?,readable-poem,,
a1d808c5-a2ee-4eb2-8992-e2a44116c268,"‘ twas a race between tortoise and hare ,<br>puss was sure she 'd so much time to spare ,<br>that she lay down to sleep ,<br>and let old thick-shell creep<br>to the winning post first !— you may stare .","to sit , happy married lovers ; phillis trifling with a plover 's<br>egg , while corydon uncovers with a grace the sally lunn ,<br>or dissects the lucky pheasant — that , i think , were passing pleasant ,<br>as i sit alone at present , dreaming darkly of a dun .<br>c. s. calverley .",gutenberg,gutenberg,Which poem is more readable?,readable-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,,
dad9cd61-1da5-4a89-a8d2-014fdee2d75b,"do not marching then ? oh thrones ?<br>go from the old the changes i hate<br>that bright would have set<br>with sudden in our bliss , that our tears have set to surely .<br>god can die while the widow is a son ,<br>where peoples are","oh daddy baby mama gotta stay ! <br>his boys are getting married on a mobster ! <br>they know the fact that any other trey, <br>were big enough to marry peter parker. <br><br>not gonna see another brother donnie, <br>no one too many people watching roger ! <br>my mother knew an only friend of bobby, <br>forgot the funny thing about her father.",lstm,hafez,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem,Which poem is more melodious?,melodious-poem,,
23260078-9d4e-45b3-a3b0-b6c53bf69fd7,"let misty autumn be our part !<br>the twilight of the year is sweet :<br>where shadow and the darkness meet<br>our love , a twilight of the heart<br>eludes a little time 's deceit .","the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of women, who the stones <br>with stones and fire into the victims find <br>the lily or the lily of the mough",gutenberg,gpt2,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem has better rhyming?,rhyming-poem,,
7bed0e89-7162-4b5c-a332-3486d867a1b0,"used to come often after that ,<br>and talk to us — just as he used to do ,<br>pleasantest kind ! and once , for john ,<br>he said he was “ lonesome but would n't let on —<br>fear mother would worry , and emmy and lou . ”","i would not be then !<br>put a little of small wee and all<br>like a pleasant that begin she changes ,<br>the owns of the till , lies<br>an ’ trip i wake here ;<br>at my the crowded heart of night<br>loved ne'er shall greet for him ,",gutenberg,lstm,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem,Which poem looks more like a real poem?,real-poem,,
ce4ac0e8-ec2e-4dca-bfd5-dbae370888d5,"there are three things — if you do<br>fearing to your side .<br>i have cast my wings , i am saints ,<br>of heaven 's span .... same distress —<br>this character boy said ,<br>in this grave way volunteers us be ,<br>she passed her","surrounded by a million dollar winner. <br>but after only fifty seconds swung, <br>and spun around this pretty little finger ! <br>so many hundred thousand bodies slung. <br><br>forever trapped within a broken knot, <br>or nothing ever coming over twice ! <br>my blood is breaking through the melting pot, <br>my life becomes an endless sacrifice.",lstm,hafez,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,Which poem moves you emotionally more?,moved-poem
cad7da0f-9403-4627-8a44-7bd1f05f31ef,"to-day we pass 'd him , but we did not stop !<br>when last we met him he had much to say<br>touching his cousins , and to each he sent<br>full many a greeting and kind compliment .<br>( with an inclination towards frosch . )","yet whoso thinks he moves himself his best<br>is to her lord: she is a child of all<br>and all the life she run, and sinks to fall<br>at last, he left her with him for the rest",gutenberg,deepspeare,Which poem is more grammatical?,grammatical-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more melodious?,melodious-poem,,
1b659ae4-a8a6-4b75-802d-adc1a31562d7,"little lady icicle is waking in the north-land ,<br>and shaking in the north-land her pillow to and fro ;<br>and the hurricane a-skirling<br>sends the feathers all a-whirling<br>where little lady icicle is waking in the snow .","what do you float upon the shore<br>of manifold , life in truth ,<br>where all the love of flowers<br>with everything the ruins of that above which tide which flow down the shore<br>a smoothed took away , and melt from .<br>must be the pair of sin , it",gutenberg,lstm,Which poem looks more like a real poem?,real-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem,,
09dbf4ec-fa37-4299-a80b-39c8a08e6a82,"no lingering at the banquet ; each man took<br>his portion due ,<br>and swiftly hied him forth , even as did<br>his fathers , worn slaves of the pyramid ,<br>zion in view .","“ i 've seen the little blue eyes <br>in the green church with a golden fire <br>where all the flowers are green . <br>we are coming , and the sun 's at last .",gutenberg,ngram,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem
db982ed9-1c7d-4700-9a3b-8045b4afd34c,"because they were afraid. the second time,<br>indeed before another person may,<br>according as the holy scriptures crime,<br>instruct. moreover, even after they,<br>because afraid, the second persons, may,<br>themselves instruct themselves by hearing say,<br>moreover even they, because they they,<br>themselves, themselves instruct, because they are,<br>themselves instruct because of love which far.",the castle of our desire vultures we must be seen <br>the castle with its dark and silent thought <br>we could not open to the ravish 'd cell <br>it might for our poor hearts some reverend locks may find <br>with mantling crags and night to the beaute,true_poetry,gpt2,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem
b6c34230-12da-4707-8523-38a75f9d7089,"theirs was an empire 's treasure<br>of gems and rich attire ,<br>love had they beyond measure<br>and wine that burnt like fire ;<br>each stately queen in yemen found verily her desire .","i see all love in lowly things ,<br>no less than in the lusts of kings :<br>all beauty , shape and comeliness ,<br>all valour , strength and gentleness ,<br>all genius , wit and holiness .",gutenberg,gutenberg,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,,
886b9ae4-ba56-44c4-a8b2-4bb9705afcd6,"then poison from the subtle flesh; for i<br>her very runs that must may suffer dry<br>and if he will not set all any way<br>to him, he knows it not, and all to stay","us under holy moral obligation ! <br>we thought that there is spiritual healing, <br>so sad to see the most manipulation, <br>being very often hated teaching. <br><br>who had a really passive meditation. <br>an only human nature utilize ! <br>what such a systematic observation ! <br>some people simply do not recognize.",deepspeare,hafez,Which poem is more melodious?,melodious-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,,
0da5aa0b-5412-4201-80ab-1d00c63c9c5e,"but he that worships the gates alone ,<br>forgetting the shrine beyond , shall see<br>the great valves open suddenly ,<br>revealing , not god 's radiant throne ,<br>but the fires of wrath and agony .","alas! are many. they are many. they,<br>indeed! they come so thick and fast. they may,<br>alas, alas, indeed, consume our prey.<br>they are afraid of many dreadful sights.<br>they are, alas, afraid to eat the fruit.<br>they cannot climb upon it, cannot bites.<br>they cannot branches grow upon it root,<br>alas! they never swallow apples, though,<br>indeed they hunger very hungry oh.",gutenberg,true_poetry,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more intense?,intense-poem,,
9c64b2d3-426c-4bdd-8377-a76a05ab2654,"why let him press to seize and be <br>and , life , in you , and loved him love of men <br>and sudden clip lord face of pain and cast <br>a angel would that breed do stop the way",my rejoice and i go forth<br>to my back under my were to comb<br>the whiter graces<br>of the deep of night ;<br>( myself not tell the sight vanity that swift deep clear<br>but soft the timid who stand from path to,jhamtani,lstm,Which poem moves you emotionally more?,moved-poem,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,,
1c355968-7c21-4338-9acb-2fb171dd873c,"the castle of our desire vultures we should not thought <br>we saw the anted quarry and lone pen <br>wonder it seem's long since, with the lily charms <br>a stranger, yet idle in the hall <br>that its bloom would upstart were not thought to speak","the sun is pale with the sea , <br>the sweet green town and the sea , <br>and the green leaves of the golden glow <br>where the leaves are flying ,",gpt2,ngram,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem
f264cf17-f785-40fd-969a-cccfcbc3177e,"amid such flowers , underneath such skies ,<br>embodying all life knows of sweet and fair ,<br>she stood ; love 's dreams in girlhood 's face and eyes ,<br>fair as a star that comes to emphasize<br>the mingled beauty of the earth and air .","she sat a little underneath ,<br>and she did why no woman .<br>for but sweet honey i converse it start , thought of tenderness<br>and sweet the spring of his parting<br>we found thought in them took ,",gutenberg,lstm,Which poem do you like more?,liking-poem,Which poem is more grammatical?,grammatical-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem
a447fe77-34af-4b39-bf4b-d2e196e35861,"“ o lord god , by the red<br>sullen end of the year<br>that is here ,<br>we beseech thee to guide us and strengthen our<br>swords till his slayers be dead ! ”","awaits me the least , my right , to me <br>why love i say , but count we that shouldst be <br>the part alone is satisfied with thee <br>here despise endless souls , and for in me",gutenberg,jhamtani,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem,,
9b6efad5-363f-4a2c-baf2-1b18af6cf70b,"on sunny springs; or in red sunset shine<br>and as this lawless land of night decline<br>and day, where the sun's buds, its culture pays<br>life's beauty in the hour of all his days","who cares how many fewer resources, <br>are going crazy at an enterprise ! <br>they wanna wonder where my press releases, <br>and hear what other people specialize. <br><br>to see that there is only one consumer, <br>with forty tons of mos technology ! <br>so please consider me the biggest loser ! <br>i know i never thought about atari.",deepspeare,hafez,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem
f0e9cd36-bb87-4f74-85e2-d12adb9c0e84,"because of this transparent water, they,<br>instead of swimming, they begin the men,<br>the children to remove their clothing way,<br>before they enter into heaven, they,<br>instead, begin the painful journey, they,<br>however many there were, down from bay,<br>before they even exit into day,<br>before they even enter into night,<br>before they even notice sunrise light.","they are such as they are , <br>they are not dead , <br>they are no more ? <br>ah , no , no , no .",true_poetry,ngram,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem looks more like a real poem?,real-poem,,
803b74c0-e1ed-4ae9-931d-1b0dcb19a722,"till , ringing , singing on its way ,<br>the world revolved from night to day ,<br>a voice , a chime ,<br>a chant sublime<br>of peace on earth , good-will to men !","not knowing any second realization, <br>for giving me uncertainty about ! <br>are you i know my own annihilation, <br>but when i ever wanna cancel out. <br><br>the greatest mind is only taking place ! <br>has wasted life upon a human bubble. <br>have taken freedom from an empty space, <br>that never could create this logic puzzle.",gutenberg,hafez,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem
60f0b96b-cb4a-4ca7-a132-44de4efc4357,they reared a dreamlike palace<br>stately and white and tall<br>as a lily 's ivory chalice<br>where every echoing hall<br>was rumorous with rustling leaves and plashing water 's fall .,"the city 's song . <br>the little birds ’ s little hand <br>they made a little longer , <br>and a life that is in england 's name ,",gutenberg,ngram,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,,
35cafec6-4cce-476c-affe-1b4839eb7576,"editingthe castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of boughs <br>reach past the steps and at the door's gate give <br>the malice of his foes, and the light","the castle of our desire vultures we must be <br>said he, the stirring breezes of the world <br>he shades it sinks, and drowsy the hevens <br>the castle's dark and narrow grate we should not flee <br>the heat washes, but in the blaze",gpt2,gpt2,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,Which poem is more grammatical?,grammatical-poem
a913d027-faa4-4dd1-a99a-f8780ed2f866,"they know no one is coming from sofia ! <br>so join this operation joint endeavor ! <br>and die an island under costa rica ! <br>we may become a roman emperor. <br><br>i could create an open skies agreement, <br>to see the dirty south arabian, <br>but you are only human captains regent, <br>my inner mental self determination.","we think not what it is; so still i pray<br>i hear and ask that for it will to be<br>never is willing to be strong and free<br>so, as we will, when all the past was day",hafez,deepspeare,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem,,
b30b6bbf-cf2b-4495-8ada-fb70d2def434,"and thou , sweet girl , whose lovely modest mien ,<br>cheers the gay banquet with unconscious wiles ,<br>long mayest thou grace it with affection 's smiles ,<br>the vocal syren of this sylvan scene .<br>warbling thy sweetest notes ‘ midst flowers and woodlands green .","when the last silence of the desert <br>we will go . <br>and all our time be dark or dreary , <br>and some one knows to find",gutenberg,ngram,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem
29e0ed5a-1f27-4990-b340-3262fd4de4e2,"the laggard winter ebbed so slow<br>with freezing rain and melting snow ,<br>it seemed as if the earth would stay<br>forever where the tide was low ,<br>in sodden green and watery gray .","new flowery scents strewed everywhere ,<br>new sunshine poured in largesse fair ,<br>“ we shall be happy now , ” we say .<br>a voice just trembles through the air ,<br>and whispers , “ may . ”",gutenberg,gutenberg,Which poem is more melodious?,melodious-poem,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem,,
4e582582-35ab-493e-ab6e-28ca5e357b69,"well , and if none of these good things came ,<br>what did the failure prove ?<br>the man was my whole world , all the same ,<br>with his flowers to praise or his weeds to blame ,<br>and , either or both , to love .","and thought how , as the day had come ,<br>the belfries of all christendom<br>had rolled along<br>the unbroken song<br>of peace on earth , good-will to men !",gutenberg,gutenberg,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more comprehensible?,comprehensible-poem
567de269-d245-4af7-802f-4e0ab8dcdbfc,"but still the children of those exiled moors ,<br>a sad transplanted stem on alien shore ,<br>keep as their trust — and will while time endures —<br>the rusty keys which their forefathers bore ;<br>the keys of those shut doors which ne ’ er shall open more .","my second is a shadowed place<br>of forest bloom and song ,<br>where mosses creep o'er the rock 's stern face ,<br>vines climb and swing in wildest grace ,<br>and a streamlet laughs along .",gutenberg,gutenberg,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem,Which poem is more melodious?,melodious-poem,,
1e04d12a-8cab-4a95-8890-0df7773d2a6f,"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he who with his maker knew <br>the gorge with ferns and more desired, he","exceptionthe castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of praise <br>‘ tiske the modest proportions to",gpt2,gpt2,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,,
e63b04de-56df-46e8-b9ab-923f1e177aac,"i go to the lifts to the king , <br>and the mother that is left behind : <br>the years have been , the words they said , <br>‘ he would n't lead away","as i had a mother 's voice <br>with a crown of fire , <br>and a grey lily of the sky , <br>down in the woods where the sky has hid",ngram,ngram,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem
01002b5d-d142-4d72-83f4-d4910ddb09ca,"i cannot tell exactly how the song,<br>which is produced in my subconscious had,<br>until the present crisis happened) strong,<br>persistent rhythm, something to do, not,<br>with sorrow, even though it was perhaps,<br>already there already, something got,<br>inside, inside, inside, and somehow taps,<br>produces somehow, rhythm which is not,<br>itself without that something, rhythm caught.","and also mrs johnson had become,<br>in mrs johnson, mrs johnson used,<br>without regard, sometimes without the sum,<br>sometimes with very slight respect. she used,<br>without reserve. and always very strong,<br>without reserve. she always used her bruised,<br>expensive muscles, very lightly) long,<br>sometimes severe commands about the place.<br>and always mrs miller always face.",true_poetry,true_poetry,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,,
4d679052-52db-4eb5-9e6d-f110384d5fca,"“ where is the love for which i shed my blood ?<br>and where the good<br>i preached and died for ?— lo ! ye have denied<br>and crucified<br>me here again , who swore me brotherhood ! ”","the clouds are flying , and the sky is blue , <br>and my heart 's desire is a soldier 's dream ; <br>it has not been to know — <br>she is thy own , and thou shalt",gutenberg,ngram,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,,
82b03a8a-5967-4c25-9304-d53a50e57bda,"i am still so blossoming , so young .<br>how shall i go on tiptoe<br>from childhood to annunciation<br>through the dim twilight<br>into thy garden .","he thinks his goddess in a wild wind play<br>then constant transport leads him on his way<br>while as she sings, and fills with shouts the sky<br>and, with the pomp their long canals reply",gutenberg,deepspeare,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,,
e456d500-5fc3-4196-9087-c75038ada07d,"is spinning onto television screens, <br>and hanging from an open shower scene. <br>with seven hundred thousand old machines, <br>are taking pictures on the silver screen. <br><br>too many people watching celluloid ! <br>some tiny little pretty colors flicker ! <br>i only need another polaroid, <br>being dazzled by a moving picture.","but even though my body started laying. <br>i thought we had no longer lashed together ! <br>i could remember being thus creating, <br>who fought with only such defensive measure. <br><br>so many feelings often felt betrayed ! <br>this very little maiden mary brought, <br>that lingers on a manger gently laid, <br>an endless joy to whom his savior wrought.",hafez,hafez,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem
a66d5f2c-a745-4e44-aeb4-a68fdbc895e5,"but , each being ready to talk , i suppose ,<br>order ! order !<br>they cried , for the chair !<br>and , much to their wonder , our friend arose<br>and fastened his eye on the eye of the mayor .","the castle of our desire vultures we must be seen <br>the open ray and the worm within the cave <br>the church might be one satisfy worn with our lore <br>the castle still is dismal, an as word <br>in the end, the children are to be seen",gutenberg,gpt2,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem
f2530d04-e0fb-428b-b966-97c5b4f4cdcb,"there is a bright fountain , thro ’ that desert stealing<br>to pure lips alone its refreshment revealing —<br>what may that fountain be ?<br>‘ tis truth , holy truth , that , like springs under ground ,<br>by the gifted of heaven alone can be found .","not wanna see my only chicken wing, <br>that you have any other single stitch ! <br>this guy is gonna feel his belly sting ! <br>i know he really needs an extra itch. <br><br>no one can even wear another sweater ! <br>another stupid boxing federation, <br>and nibble on an imitation leather ! <br>or maybe mister david lynch foundation.",gutenberg,hafez,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem
